%the first two columns are temperature (K) and pressure (MPa) conditions. The third column is the physical property. 
%The number of the forth column tells what property on the third column is: 1 means volume (cm3 mol^-1), 4 means isobaric expansivity (K^-1), 
%5 for isobaric molar heat capacity (J K^-1 mol^-1), 6 for isochoric molar heat capacity (J K^-1 mol^-1) and 11 for enthalpy.

T_K p_MPa property  flag  weight
245	0.000439683	107.6	5	1
250	0.000628346	110.6	5	1
255	0.000897055	113.7	5	1
260	0.00127955	117	5	1
265	0.001823616	120.6	5	1
270	0.002596722	125.2	5	1
50	3.446E-20	31.88208	5	1
3.79	1.04806E-36	0.0523	5	1
4.6	2.58521E-36	0.126357	5	1
5.63	8.03331E-36	0.21966	5	1
7	3.54144E-35	0.39748	5	1
8.6	1.93401E-34	0.80333	5	1
15.9	2.82227E-31	4.4769	5	1
19.82	1.04919E-29	7.5312	5	1
37.35	1.1384E-23	24.6856	5	1
42.82	4.39638E-22	29.4135	5	1
49.01	1.94195E-20	33.3046	5	1
55.97	9.15825E-19	35.9824	5	1
61.88	1.77125E-17	39.748	5	1
67.56	2.38553E-16	41.84	5	1
72.71	2.07775E-15	42.677	5	1
78.08	1.65616E-14	44.769	5	1
83.59	1.16671E-13	46.024	5	1
88.21	5.2744E-13	48.534	5	1
93.18	2.36898E-12	49.79	5	1
90	9.18742E-13	47.44656	5	1
100.018	1.55132E-11	50.208	5	1
110.01	1.70898E-10	52.84392	5	1
120.002	1.32284E-09	55.56352	5	1
130.001	7.63934E-09	58.45048	5	1
140.006	3.46453E-08	61.5048	5	1
150.014	1.29034E-07	64.76832	5	1
160.023	4.1038E-07	68.1992	5	1
170.032	1.15263E-06	71.71376	5	1
180.039	2.94112E-06	75.64672	5	1
190.044	6.98171E-06	79.78888	5	1
200.045	1.57169E-05	84.34944	5	1
210.046	3.40848E-05	88.91	5	1
220.041	7.20298E-05	93.51241	5	1
230.034	0.000149692	98.36584	5	1
240.027	0.000307883	103.6377	5	1
250.019	0.000629198	109.579	5	1
260.011	0.001280549	116.1478	5	1
270.003	0.002597272	122.8004	5	1
78.43	1.88459E-14	44.66	5	1
80.46	3.93141E-14	45.47	5	1
84.205	1.43556E-13	46.63	5	1
89.35	7.52448E-13	47.615	5	1
95.96	5.21521E-12	49.14	5	1
99.8	1.46571E-11	50.12	5	1
103.23	3.50005E-11	51.1	5	1
106.61	7.88383E-11	52.625	5	1
110.04	1.72036E-10	53.07	5	1
112.746	3.09172E-10	54.06	5	1
115.14	5.08747E-10	54.59	5	1
118.67	1.02549E-09	55.22	5	1
120.96	1.58355E-09	56.56	5	1
124.39	2.95158E-09	57.722	5	1
128.13	5.61313E-09	58.53	5	1
130.42	8.17563E-09	58.56	5	1
133.9	1.41359E-08	60.5	5	1
137.33	2.36152E-08	61.5	5	1
139.94	3.43253E-08	62.46	5	1
143.37	5.49867E-08	63	5	1
147.42	9.33086E-08	65.15	5	1
150.54	1.3762E-07	65.42	5	1
154.02	2.08536E-07	66.94	5	1
157.7	3.17595E-07	68.46	5	1
160.31	4.23384E-07	69.45	5	1
163.4	5.88684E-07	70.42	5	1
168.37	9.78145E-07	72.5	5	1
171.54	1.3347E-06	73.38	5	1
175	1.85425E-06	75.3	5	1
178.1	2.46844E-06	75.79	5	1
181.57	3.37104E-06	77.32	5	1
185.32	4.6775E-06	78.8	5	1
188.45	6.10766E-06	80.45	5	1
192.23	8.36927E-06	82.3	5	1
195.9	1.12881E-05	83.6	5	1
199.4	1.49345E-05	85.15	5	1
203.15	2.00544E-05	86.7	5	1
208.03	2.92298E-05	89.2	5	1
210.59	3.55214E-05	90.35	5	1
213.95	4.57678E-05	91.6	5	1
218.3	6.3317E-05	93.56	5	1
221.5	8.02173E-05	95.12	5	1
225.24	0.000105559	97.09	5	1
228.45	0.000133413	98.07	5	1
231.59	0.000167574	99.77	5	1
234.76	0.000210741	101.56	5	1
238.45	0.000274903	103.53	5	1
241.05	0.000331337	104.5	5	1
244.53	0.000425146	107	5	1
248.22	0.000553417	108.45	5	1
251.7	0.000709276	109.9	5	1
255.14	0.00090603	111.6	5	1
258.8	0.001175096	114.2	5	1
262.05	0.001479758	115.7	5	1
265	0.001823616	118.2	5	1
4	1.32574E-36	0.081588	5	1
6	1.20252E-35	0.27196	5	1
8	1.02773E-34	0.615048	5	1
15	1.19586E-31	3.84928	5	1
20	1.23279E-29	7.69856	5	1
25	9.25041E-28	12.552	5	1
30	5.14437E-26	17.74016	5	1
40	6.9378E-23	27.07048	5	1
50	3.446E-20	34.05776	5	1
60	7.10895E-18	38.99488	5	1
70	6.80014E-16	42.50944	5	1
80	3.335E-14	45.3964	5	1
90	9.18742E-13	47.86496	5	1
100	1.54408E-11	50.16616	5	1
110	1.7052E-10	52.67656	5	1
120	1.32234E-09	55.39616	5	1
130	7.6381E-09	58.40864	5	1
140	3.46161E-08	61.54664	5	1
150	1.28812E-07	64.81016	5	1
160	4.09354E-07	68.03184	5	1
170	1.14902E-06	71.5464	5	1
180	2.93086E-06	75.39568	5	1
190	6.9561E-06	79.496	5	1
200	1.56611E-05	83.76368	5	1
210	3.39659E-05	88.32424	5	1
220	7.18118E-05	93.05216	5	1
230	0.000149323	98.1148	5	1
240	0.000307287	103.554	5	1
250	0.000628346	109.16056	5	1
260	0.00127955	116.106	5	1
270	0.002596722	124.2648	5	1
15	1.19586E-31	3.84928	5	1
20	1.23279E-29	7.69856	5	1
25	9.25041E-28	12.552	5	1
30	5.14437E-26	17.74016	5	1
40	6.9378E-23	27.07048	5	1
50	3.446E-20	34.05776	5	1
60	7.10895E-18	38.99488	5	1
70	6.80014E-16	42.50944	5	1
80	3.335E-14	45.3964	5	1
90	9.18742E-13	47.86496	5	1
100	1.54408E-11	50.12432	5	1
110	1.7052E-10	52.76024	5	1
120	1.32234E-09	55.73088	5	1
130	7.6381E-09	58.65968	5	1
140	3.46161E-08	61.75584	5	1
150	1.28812E-07	64.97752	5	1
160	4.09354E-07	68.24104	5	1
170	1.14902E-06	71.5464	5	1
180	2.93086E-06	75.35384	5	1
190	6.9561E-06	79.45416	5	1
200	1.56611E-05	83.97288	5	1
210	3.39659E-05	88.74264	5	1
220	7.18118E-05	93.3032	5	1
230	0.000149323	98.40768	5	1
240	0.000307287	103.7632	5	1
250	0.000628346	109.32792	5	1
260	0.00127955	116.106	5	1
270	0.002596722	123.6372	5	1
120	1.32234E-09	54	5	1
140	3.46161E-08	61.6	5	1
160	4.09354E-07	68.16	5	1
180	2.93086E-06	73.6	5	1
200	1.56611E-05	82.68	5	1
220	7.18118E-05	92.76	5	1
240	0.000307287	103.74	5	1
260	0.00127955	113.7	5	1
300	381.7	111.7769722	5	1
300	206.6	114.27493	5	1
300	274	113.2595	5	1
300	782.4	108.830663	5	1
300	1200	107.2723685	5	1
300	1600	106.659205	5	1
300	650	109.58833	5	1
300	200	113.2595	5	1
12.43	9.69561E-33	2.6890568	6	1
14.6787	8.77819E-32	4.144252	6	1
19.13	5.63286E-30	8.32616	6	1
24.3	5.14791E-28	13.13776	6	1
29.5	3.487E-26	17.90752	6	1
34.3	1.29981E-24	22.3844	6	1
39.53	5.06125E-23	26.10816	6	1
44.45	1.23408E-21	29.37168	6	1
49.21	2.18203E-20	32.2168	6	1
54.7	4.67343E-19	34.60168	6	1
